State Code,FIPS County Code,County Name,Metal Level,Issuer Name,Plan Type
GA,13195,Madison,Silver,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13195,Madison,Bronze,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13195,Madison,Gold,Kaiser Foundation Health Plan of Georgia,HMO
GA,13195,Madison,Gold,Kaiser Foundation Health Plan of Georgia,HMO
GA,13195,Madison,Silver,Kaiser Foundation Health Plan of Georgia,HMO
GA,13195,Madison,Silver,Kaiser Foundation Health Plan of Georgia,HMO
GA,13195,Madison,Bronze,Kaiser Foundation Health Plan of Georgia,HMO
GA,13195,Madison,Silver,Kaiser Foundation Health Plan of Georgia,HMO
GA,13195,Madison,Bronze,Kaiser Foundation Health Plan of Georgia,HMO
GA,13195,Madison,Silver,Kaiser Foundation Health Plan of Georgia,HMO
GA,13195,Madison,Gold,Kaiser Foundation Health Plan of Georgia,HMO
GA,13195,Madison,Silver,Kaiser Foundation Health Plan of Georgia,HMO
GA,13195,Madison,Gold,Kaiser Foundation Health Plan of Georgia,HMO
GA,13195,Madison,Bronze,Kaiser Foundation Health Plan of Georgia,HMO
GA,13195,Madison,Bronze,Kaiser Foundation Health Plan of Georgia,HMO
GA,13195,Madison,Gold,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13195,Madison,Silver,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13195,Madison,Bronze,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13195,Madison,Gold,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13195,Madison,Gold,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13195,Madison,Silver,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13197,Marion,Gold,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13197,Marion,Silver,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13197,Marion,Bronze,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13197,Marion,Gold,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13197,Marion,Silver,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13197,Marion,Bronze,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13197,Marion,Gold,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13197,Marion,Gold,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13197,Marion,Silver,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13199,Meriwether,Gold,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13199,Meriwether,Silver,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13199,Meriwether,Bronze,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13199,Meriwether,Gold,Kaiser Foundation Health Plan of Georgia,HMO
GA,13199,Meriwether,Gold,Kaiser Foundation Health Plan of Georgia,HMO
GA,13199,Meriwether,Silver,Kaiser Foundation Health Plan of Georgia,HMO
GA,13199,Meriwether,Silver,Kaiser Foundation Health Plan of Georgia,HMO
GA,13199,Meriwether,Bronze,Kaiser Foundation Health Plan of Georgia,HMO
GA,13199,Meriwether,Silver,Kaiser Foundation Health Plan of Georgia,HMO
GA,13199,Meriwether,Bronze,Kaiser Foundation Health Plan of Georgia,HMO
GA,13199,Meriwether,Silver,Kaiser Foundation Health Plan of Georgia,HMO
GA,13199,Meriwether,Gold,Kaiser Foundation Health Plan of Georgia,HMO
GA,13199,Meriwether,Silver,Kaiser Foundation Health Plan of Georgia,HMO
GA,13199,Meriwether,Gold,Kaiser Foundation Health Plan of Georgia,HMO
GA,13199,Meriwether,Bronze,Kaiser Foundation Health Plan of Georgia,HMO
GA,13199,Meriwether,Bronze,Kaiser Foundation Health Plan of Georgia,HMO
GA,13201,Miller,Gold,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13201,Miller,Silver,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13201,Miller,Bronze,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13205,Mitchell,Gold,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13205,Mitchell,Silver,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13205,Mitchell,Bronze,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13207,Monroe,Gold,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13207,Monroe,Silver,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13207,Monroe,Bronze,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13207,Monroe,Gold,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13207,Monroe,Silver,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13207,Monroe,Bronze,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13207,Monroe,Gold,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13207,Monroe,Gold,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13207,Monroe,Silver,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13209,Montgomery,Gold,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13209,Montgomery,Silver,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13209,Montgomery,Bronze,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13209,Montgomery,Gold,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13209,Montgomery,Silver,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13209,Montgomery,Bronze,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13209,Montgomery,Gold,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13209,Montgomery,Gold,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13209,Montgomery,Silver,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13211,Morgan,Gold,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13211,Morgan,Silver,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13211,Morgan,Bronze,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13211,Morgan,Gold,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13211,Morgan,Silver,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13211,Morgan,Bronze,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13211,Morgan,Gold,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13211,Morgan,Gold,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13211,Morgan,Silver,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13213,Murray,Gold,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13213,Murray,Silver,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13213,Murray,Bronze,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13213,Murray,Platinum,Alliant Health Plans,PPO
GA,13213,Murray,Platinum,Alliant Health Plans,PPO
GA,13213,Murray,Platinum,Alliant Health Plans,PPO
GA,13213,Murray,Gold,Alliant Health Plans,PPO
GA,13213,Murray,Gold,Alliant Health Plans,PPO
GA,13213,Murray,Gold,Alliant Health Plans,PPO
GA,13213,Murray,Gold,Alliant Health Plans,PPO
GA,13213,Murray,Gold,Alliant Health Plans,PPO
GA,13213,Murray,Silver,Alliant Health Plans,PPO
GA,13213,Murray,Silver,Alliant Health Plans,PPO
GA,13213,Murray,Silver,Alliant Health Plans,PPO
GA,13213,Murray,Silver,Alliant Health Plans,PPO
GA,13213,Murray,Silver,Alliant Health Plans,PPO
GA,13213,Murray,Silver,Alliant Health Plans,PPO
GA,13213,Murray,Silver,Alliant Health Plans,PPO
GA,13213,Murray,Silver,Alliant Health Plans,PPO
GA,13213,Murray,Bronze,Alliant Health Plans,PPO
GA,13215,Muscogee,Gold,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13215,Muscogee,Silver,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13215,Muscogee,Bronze,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13215,Muscogee,Gold,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13215,Muscogee,Silver,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13215,Muscogee,Bronze,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13215,Muscogee,Gold,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13215,Muscogee,Gold,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13215,Muscogee,Silver,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13217,Newton,Gold,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13217,Newton,Silver,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13217,Newton,Bronze,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13217,Newton,Gold,Kaiser Foundation Health Plan of Georgia,HMO
GA,13217,Newton,Gold,Kaiser Foundation Health Plan of Georgia,HMO
GA,13217,Newton,Silver,Kaiser Foundation Health Plan of Georgia,HMO
GA,13217,Newton,Silver,Kaiser Foundation Health Plan of Georgia,HMO
GA,13217,Newton,Bronze,Kaiser Foundation Health Plan of Georgia,HMO
GA,13217,Newton,Silver,Kaiser Foundation Health Plan of Georgia,HMO
GA,13217,Newton,Bronze,Kaiser Foundation Health Plan of Georgia,HMO
GA,13217,Newton,Silver,Kaiser Foundation Health Plan of Georgia,HMO
GA,13217,Newton,Gold,Kaiser Foundation Health Plan of Georgia,HMO
GA,13217,Newton,Silver,Kaiser Foundation Health Plan of Georgia,HMO
GA,13217,Newton,Gold,Kaiser Foundation Health Plan of Georgia,HMO
GA,13217,Newton,Bronze,Kaiser Foundation Health Plan of Georgia,HMO
GA,13217,Newton,Bronze,Kaiser Foundation Health Plan of Georgia,HMO
GA,13217,Newton,Gold,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13217,Newton,Silver,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13217,Newton,Bronze,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13217,Newton,Gold,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13217,Newton,Gold,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13217,Newton,Silver,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13219,Oconee,Gold,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13219,Oconee,Silver,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13219,Oconee,Bronze,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13219,Oconee,Gold,Kaiser Foundation Health Plan of Georgia,HMO
GA,13219,Oconee,Gold,Kaiser Foundation Health Plan of Georgia,HMO
GA,13219,Oconee,Silver,Kaiser Foundation Health Plan of Georgia,HMO
GA,13219,Oconee,Silver,Kaiser Foundation Health Plan of Georgia,HMO
GA,13219,Oconee,Bronze,Kaiser Foundation Health Plan of Georgia,HMO
GA,13219,Oconee,Silver,Kaiser Foundation Health Plan of Georgia,HMO
GA,13219,Oconee,Bronze,Kaiser Foundation Health Plan of Georgia,HMO
GA,13219,Oconee,Silver,Kaiser Foundation Health Plan of Georgia,HMO
GA,13219,Oconee,Gold,Kaiser Foundation Health Plan of Georgia,HMO
GA,13219,Oconee,Silver,Kaiser Foundation Health Plan of Georgia,HMO
GA,13219,Oconee,Gold,Kaiser Foundation Health Plan of Georgia,HMO
GA,13219,Oconee,Bronze,Kaiser Foundation Health Plan of Georgia,HMO
GA,13219,Oconee,Bronze,Kaiser Foundation Health Plan of Georgia,HMO
GA,13219,Oconee,Gold,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13219,Oconee,Silver,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13219,Oconee,Bronze,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13219,Oconee,Gold,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13219,Oconee,Gold,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13219,Oconee,Silver,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13221,Oglethorpe,Gold,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13221,Oglethorpe,Silver,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13221,Oglethorpe,Bronze,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13221,Oglethorpe,Gold,Kaiser Foundation Health Plan of Georgia,HMO
GA,13221,Oglethorpe,Gold,Kaiser Foundation Health Plan of Georgia,HMO
GA,13221,Oglethorpe,Silver,Kaiser Foundation Health Plan of Georgia,HMO
GA,13221,Oglethorpe,Silver,Kaiser Foundation Health Plan of Georgia,HMO
GA,13221,Oglethorpe,Bronze,Kaiser Foundation Health Plan of Georgia,HMO
GA,13221,Oglethorpe,Silver,Kaiser Foundation Health Plan of Georgia,HMO
GA,13221,Oglethorpe,Bronze,Kaiser Foundation Health Plan of Georgia,HMO
GA,13221,Oglethorpe,Silver,Kaiser Foundation Health Plan of Georgia,HMO
GA,13221,Oglethorpe,Gold,Kaiser Foundation Health Plan of Georgia,HMO
GA,13221,Oglethorpe,Silver,Kaiser Foundation Health Plan of Georgia,HMO
GA,13221,Oglethorpe,Gold,Kaiser Foundation Health Plan of Georgia,HMO
GA,13221,Oglethorpe,Bronze,Kaiser Foundation Health Plan of Georgia,HMO
GA,13221,Oglethorpe,Bronze,Kaiser Foundation Health Plan of Georgia,HMO
GA,13221,Oglethorpe,Gold,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13221,Oglethorpe,Silver,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13221,Oglethorpe,Bronze,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13221,Oglethorpe,Gold,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13221,Oglethorpe,Gold,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13221,Oglethorpe,Silver,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13223,Paulding,Gold,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13223,Paulding,Silver,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13223,Paulding,Bronze,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13223,Paulding,Gold,Kaiser Foundation Health Plan of Georgia,HMO
GA,13223,Paulding,Gold,Kaiser Foundation Health Plan of Georgia,HMO
GA,13223,Paulding,Silver,Kaiser Foundation Health Plan of Georgia,HMO
GA,13223,Paulding,Silver,Kaiser Foundation Health Plan of Georgia,HMO
GA,13223,Paulding,Bronze,Kaiser Foundation Health Plan of Georgia,HMO
GA,13223,Paulding,Silver,Kaiser Foundation Health Plan of Georgia,HMO
GA,13223,Paulding,Bronze,Kaiser Foundation Health Plan of Georgia,HMO
GA,13223,Paulding,Silver,Kaiser Foundation Health Plan of Georgia,HMO
GA,13223,Paulding,Gold,Kaiser Foundation Health Plan of Georgia,HMO
GA,13223,Paulding,Silver,Kaiser Foundation Health Plan of Georgia,HMO
GA,13223,Paulding,Gold,Kaiser Foundation Health Plan of Georgia,HMO
GA,13223,Paulding,Bronze,Kaiser Foundation Health Plan of Georgia,HMO
GA,13223,Paulding,Bronze,Kaiser Foundation Health Plan of Georgia,HMO
GA,13223,Paulding,Gold,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13223,Paulding,Silver,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13223,Paulding,Bronze,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13223,Paulding,Gold,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13223,Paulding,Gold,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13223,Paulding,Silver,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13225,Peach,Gold,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13225,Peach,Silver,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13225,Peach,Bronze,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13225,Peach,Gold,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13225,Peach,Silver,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13225,Peach,Bronze,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13225,Peach,Gold,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13225,Peach,Gold,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13225,Peach,Silver,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13227,Pickens,Gold,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13227,Pickens,Silver,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13227,Pickens,Bronze,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13227,Pickens,Platinum,Alliant Health Plans,PPO
GA,13227,Pickens,Platinum,Alliant Health Plans,PPO
GA,13227,Pickens,Platinum,Alliant Health Plans,PPO
GA,13227,Pickens,Gold,Alliant Health Plans,PPO
GA,13227,Pickens,Gold,Alliant Health Plans,PPO
GA,13227,Pickens,Gold,Alliant Health Plans,PPO
GA,13227,Pickens,Gold,Alliant Health Plans,PPO
GA,13227,Pickens,Gold,Alliant Health Plans,PPO
GA,13227,Pickens,Silver,Alliant Health Plans,PPO
GA,13227,Pickens,Silver,Alliant Health Plans,PPO
GA,13227,Pickens,Silver,Alliant Health Plans,PPO
GA,13227,Pickens,Silver,Alliant Health Plans,PPO
GA,13227,Pickens,Silver,Alliant Health Plans,PPO
GA,13227,Pickens,Silver,Alliant Health Plans,PPO
GA,13227,Pickens,Silver,Alliant Health Plans,PPO
GA,13227,Pickens,Silver,Alliant Health Plans,PPO
GA,13227,Pickens,Bronze,Alliant Health Plans,PPO
GA,13227,Pickens,Gold,Kaiser Foundation Health Plan of Georgia,HMO
GA,13227,Pickens,Gold,Kaiser Foundation Health Plan of Georgia,HMO
GA,13227,Pickens,Silver,Kaiser Foundation Health Plan of Georgia,HMO
GA,13227,Pickens,Silver,Kaiser Foundation Health Plan of Georgia,HMO
GA,13227,Pickens,Bronze,Kaiser Foundation Health Plan of Georgia,HMO
GA,13227,Pickens,Silver,Kaiser Foundation Health Plan of Georgia,HMO
GA,13227,Pickens,Bronze,Kaiser Foundation Health Plan of Georgia,HMO
GA,13227,Pickens,Silver,Kaiser Foundation Health Plan of Georgia,HMO
GA,13227,Pickens,Gold,Kaiser Foundation Health Plan of Georgia,HMO
GA,13227,Pickens,Silver,Kaiser Foundation Health Plan of Georgia,HMO
GA,13227,Pickens,Gold,Kaiser Foundation Health Plan of Georgia,HMO
GA,13227,Pickens,Bronze,Kaiser Foundation Health Plan of Georgia,HMO
GA,13227,Pickens,Bronze,Kaiser Foundation Health Plan of Georgia,HMO
GA,13227,Pickens,Gold,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13227,Pickens,Silver,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13227,Pickens,Bronze,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13227,Pickens,Gold,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13227,Pickens,Gold,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13227,Pickens,Silver,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13229,Pierce,Gold,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13229,Pierce,Silver,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13229,Pierce,Bronze,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13231,Pike,Gold,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13231,Pike,Silver,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13231,Pike,Bronze,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13231,Pike,Gold,Kaiser Foundation Health Plan of Georgia,HMO
GA,13231,Pike,Gold,Kaiser Foundation Health Plan of Georgia,HMO
GA,13231,Pike,Silver,Kaiser Foundation Health Plan of Georgia,HMO
GA,13231,Pike,Silver,Kaiser Foundation Health Plan of Georgia,HMO
GA,13231,Pike,Bronze,Kaiser Foundation Health Plan of Georgia,HMO
GA,13231,Pike,Silver,Kaiser Foundation Health Plan of Georgia,HMO
GA,13231,Pike,Bronze,Kaiser Foundation Health Plan of Georgia,HMO
GA,13231,Pike,Silver,Kaiser Foundation Health Plan of Georgia,HMO
GA,13231,Pike,Gold,Kaiser Foundation Health Plan of Georgia,HMO
GA,13231,Pike,Silver,Kaiser Foundation Health Plan of Georgia,HMO
GA,13231,Pike,Gold,Kaiser Foundation Health Plan of Georgia,HMO
GA,13231,Pike,Bronze,Kaiser Foundation Health Plan of Georgia,HMO
GA,13231,Pike,Bronze,Kaiser Foundation Health Plan of Georgia,HMO
GA,13233,Polk,Gold,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13233,Polk,Silver,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13233,Polk,Bronze,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13233,Polk,Platinum,Alliant Health Plans,PPO
GA,13233,Polk,Platinum,Alliant Health Plans,PPO
GA,13233,Polk,Platinum,Alliant Health Plans,PPO
GA,13233,Polk,Gold,Alliant Health Plans,PPO
GA,13233,Polk,Gold,Alliant Health Plans,PPO
GA,13233,Polk,Gold,Alliant Health Plans,PPO
GA,13233,Polk,Gold,Alliant Health Plans,PPO
GA,13233,Polk,Gold,Alliant Health Plans,PPO
GA,13233,Polk,Silver,Alliant Health Plans,PPO
GA,13233,Polk,Silver,Alliant Health Plans,PPO
GA,13233,Polk,Silver,Alliant Health Plans,PPO
GA,13233,Polk,Silver,Alliant Health Plans,PPO
GA,13233,Polk,Silver,Alliant Health Plans,PPO
GA,13233,Polk,Silver,Alliant Health Plans,PPO
GA,13233,Polk,Silver,Alliant Health Plans,PPO
GA,13233,Polk,Silver,Alliant Health Plans,PPO
GA,13233,Polk,Bronze,Alliant Health Plans,PPO
GA,13233,Polk,Gold,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13233,Polk,Silver,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13233,Polk,Bronze,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13233,Polk,Gold,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13233,Polk,Gold,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13233,Polk,Silver,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13235,Pulaski,Gold,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13235,Pulaski,Silver,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13235,Pulaski,Bronze,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13237,Putnam,Gold,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13237,Putnam,Silver,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13237,Putnam,Bronze,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13239,Quitman,Gold,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13239,Quitman,Silver,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13239,Quitman,Bronze,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13241,Rabun,Gold,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13241,Rabun,Silver,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13241,Rabun,Bronze,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13241,Rabun,Platinum,Alliant Health Plans,PPO
GA,13241,Rabun,Platinum,Alliant Health Plans,PPO
GA,13241,Rabun,Platinum,Alliant Health Plans,PPO
GA,13241,Rabun,Gold,Alliant Health Plans,PPO
GA,13241,Rabun,Gold,Alliant Health Plans,PPO
GA,13241,Rabun,Gold,Alliant Health Plans,PPO
GA,13241,Rabun,Gold,Alliant Health Plans,PPO
GA,13241,Rabun,Gold,Alliant Health Plans,PPO
GA,13241,Rabun,Silver,Alliant Health Plans,PPO
GA,13241,Rabun,Silver,Alliant Health Plans,PPO
GA,13241,Rabun,Silver,Alliant Health Plans,PPO
GA,13241,Rabun,Silver,Alliant Health Plans,PPO
GA,13241,Rabun,Silver,Alliant Health Plans,PPO
GA,13241,Rabun,Silver,Alliant Health Plans,PPO
GA,13241,Rabun,Silver,Alliant Health Plans,PPO
GA,13241,Rabun,Silver,Alliant Health Plans,PPO
GA,13241,Rabun,Bronze,Alliant Health Plans,PPO
GA,13243,Randolph,Gold,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13243,Randolph,Silver,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13243,Randolph,Bronze,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13245,Richmond,Gold,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13245,Richmond,Silver,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13245,Richmond,Bronze,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13245,Richmond,Gold,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13245,Richmond,Silver,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13245,Richmond,Bronze,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13245,Richmond,Gold,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13245,Richmond,Gold,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13245,Richmond,Silver,"Humana Employers Health Plan of Georgia, Inc.",POS
GA,13247,Rockdale,Gold,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13247,Rockdale,Silver,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13247,Rockdale,Bronze,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",POS
GA,13247,Rockdale,Gold,Kaiser Foundation Health Plan of Georgia,HMO
GA,13247,Rockdale,Gold,Kaiser Foundation Health Plan of Georgia,HMO
GA,13247,Rockdale,Silver,Kaiser Foundation Health Plan of Georgia,HMO
GA,13247,Rockdale,Silver,Kaiser Foundation Health Plan of Georgia,HMO
GA,13247,Rockdale,Bronze,Kaiser Foundation Health Plan of Georgia,HMO
GA,13247,Rockdale,Silver,Kaiser Foundation Health Plan of Georgia,HMO
GA,13247,Rockdale,Bronze,Kaiser Foundation Health Plan of Georgia,HMO
GA,13247,Rockdale,Silver,Kaiser Foundation Health Plan of Georgia,HMO
GA,13247,Rockdale,Gold,Kaiser Foundation Health Plan of Georgia,HMO
GA,13247,Rockdale,Silver,Kaiser Foundation Health Plan of Georgia,HMO
GA,13247,Rockdale,Gold,Kaiser Foundation Health Plan of Georgia,HMO
GA,13247,Rockdale,Bronze,Kaiser Foundation Health Plan of Georgia,HMO
GA,13247,Rockdale,Bronze,Kaiser Foundation Health Plan of Georgia,HMO
GA,13247,Rockdale,Gold,"Humana Employers Health Plan of Georgia, Inc.",POS
