State Code,FIPS County Code,County Name,Metal Level,Issuer Name,Plan Type
IL,17091,Kankakee,Bronze,"Health Alliance Medical Plans, Inc.",PPO
IL,17093,Kendall,Silver,"Health Alliance Medical Plans, Inc.",HMO
IL,17093,Kendall,Silver,"Health Alliance Medical Plans, Inc.",HMO
IL,17093,Kendall,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17093,Kendall,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17093,Kendall,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17093,Kendall,Bronze,"Health Alliance Medical Plans, Inc.",POS
IL,17093,Kendall,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17093,Kendall,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17093,Kendall,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17093,Kendall,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17093,Kendall,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17093,Kendall,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17093,Kendall,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17093,Kendall,Gold,"Health Alliance Medical Plans, Inc.",HMO
IL,17093,Kendall,Gold,"Health Alliance Medical Plans, Inc.",HMO
IL,17093,Kendall,Gold,"Health Alliance Medical Plans, Inc.",HMO
IL,17093,Kendall,Platinum,"Health Alliance Medical Plans, Inc.",HMO
IL,17093,Kendall,Silver,"Health Alliance Medical Plans, Inc.",PPO
IL,17093,Kendall,Gold,"Health Alliance Medical Plans, Inc.",PPO
IL,17093,Kendall,Bronze,"Health Alliance Medical Plans, Inc.",PPO
IL,17095,Knox,Silver,"Health Alliance Medical Plans, Inc.",HMO
IL,17095,Knox,Silver,"Health Alliance Medical Plans, Inc.",HMO
IL,17095,Knox,Silver,"Health Alliance Medical Plans, Inc.",HMO
IL,17095,Knox,Silver,"Health Alliance Medical Plans, Inc.",HMO
IL,17095,Knox,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17095,Knox,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17095,Knox,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17095,Knox,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17095,Knox,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17095,Knox,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17095,Knox,Bronze,"Health Alliance Medical Plans, Inc.",POS
IL,17095,Knox,Bronze,"Health Alliance Medical Plans, Inc.",POS
IL,17095,Knox,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17095,Knox,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17095,Knox,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17095,Knox,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17095,Knox,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17095,Knox,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17095,Knox,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17095,Knox,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17095,Knox,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17095,Knox,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17095,Knox,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17095,Knox,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17095,Knox,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17095,Knox,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17095,Knox,Gold,"Health Alliance Medical Plans, Inc.",HMO
IL,17095,Knox,Gold,"Health Alliance Medical Plans, Inc.",HMO
IL,17095,Knox,Gold,"Health Alliance Medical Plans, Inc.",HMO
IL,17095,Knox,Gold,"Health Alliance Medical Plans, Inc.",HMO
IL,17095,Knox,Gold,"Health Alliance Medical Plans, Inc.",HMO
IL,17095,Knox,Gold,"Health Alliance Medical Plans, Inc.",HMO
IL,17095,Knox,Platinum,"Health Alliance Medical Plans, Inc.",HMO
IL,17095,Knox,Platinum,"Health Alliance Medical Plans, Inc.",HMO
IL,17095,Knox,Silver,"Health Alliance Medical Plans, Inc.",PPO
IL,17095,Knox,Bronze,"Health Alliance Medical Plans, Inc.",PPO
IL,17099,La Salle,Silver,"Health Alliance Medical Plans, Inc.",HMO
IL,17099,La Salle,Silver,"Health Alliance Medical Plans, Inc.",HMO
IL,17099,La Salle,Silver,"Health Alliance Medical Plans, Inc.",HMO
IL,17099,La Salle,Silver,"Health Alliance Medical Plans, Inc.",HMO
IL,17099,La Salle,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17099,La Salle,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17099,La Salle,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17099,La Salle,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17099,La Salle,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17099,La Salle,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17099,La Salle,Bronze,"Health Alliance Medical Plans, Inc.",POS
IL,17099,La Salle,Bronze,"Health Alliance Medical Plans, Inc.",POS
IL,17099,La Salle,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17099,La Salle,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17099,La Salle,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17099,La Salle,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17099,La Salle,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17099,La Salle,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17099,La Salle,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17099,La Salle,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17099,La Salle,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17099,La Salle,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17099,La Salle,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17099,La Salle,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17099,La Salle,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17099,La Salle,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17099,La Salle,Gold,"Health Alliance Medical Plans, Inc.",HMO
IL,17099,La Salle,Gold,"Health Alliance Medical Plans, Inc.",HMO
IL,17099,La Salle,Gold,"Health Alliance Medical Plans, Inc.",HMO
IL,17099,La Salle,Gold,"Health Alliance Medical Plans, Inc.",HMO
IL,17099,La Salle,Gold,"Health Alliance Medical Plans, Inc.",HMO
IL,17099,La Salle,Gold,"Health Alliance Medical Plans, Inc.",HMO
IL,17099,La Salle,Platinum,"Health Alliance Medical Plans, Inc.",HMO
IL,17099,La Salle,Platinum,"Health Alliance Medical Plans, Inc.",HMO
IL,17099,La Salle,Silver,"Health Alliance Medical Plans, Inc.",PPO
IL,17099,La Salle,Bronze,"Health Alliance Medical Plans, Inc.",PPO
IL,17101,Lawrence,Silver,"Health Alliance Medical Plans, Inc.",HMO
IL,17101,Lawrence,Silver,"Health Alliance Medical Plans, Inc.",HMO
IL,17101,Lawrence,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17101,Lawrence,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17101,Lawrence,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17101,Lawrence,Bronze,"Health Alliance Medical Plans, Inc.",POS
IL,17101,Lawrence,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17101,Lawrence,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17101,Lawrence,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17101,Lawrence,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17101,Lawrence,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17101,Lawrence,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17101,Lawrence,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17101,Lawrence,Gold,"Health Alliance Medical Plans, Inc.",HMO
IL,17101,Lawrence,Gold,"Health Alliance Medical Plans, Inc.",HMO
IL,17101,Lawrence,Gold,"Health Alliance Medical Plans, Inc.",HMO
IL,17101,Lawrence,Platinum,"Health Alliance Medical Plans, Inc.",HMO
IL,17101,Lawrence,Silver,"Health Alliance Medical Plans, Inc.",PPO
IL,17101,Lawrence,Gold,"Health Alliance Medical Plans, Inc.",PPO
IL,17101,Lawrence,Bronze,"Health Alliance Medical Plans, Inc.",PPO
IL,17103,Lee,Silver,"Health Alliance Medical Plans, Inc.",HMO
IL,17103,Lee,Silver,"Health Alliance Medical Plans, Inc.",HMO
IL,17103,Lee,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17103,Lee,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17103,Lee,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17103,Lee,Bronze,"Health Alliance Medical Plans, Inc.",POS
IL,17103,Lee,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17103,Lee,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17103,Lee,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17103,Lee,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17103,Lee,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17103,Lee,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17103,Lee,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17103,Lee,Gold,"Health Alliance Medical Plans, Inc.",HMO
IL,17103,Lee,Gold,"Health Alliance Medical Plans, Inc.",HMO
IL,17103,Lee,Gold,"Health Alliance Medical Plans, Inc.",HMO
IL,17103,Lee,Platinum,"Health Alliance Medical Plans, Inc.",HMO
IL,17103,Lee,Silver,"Health Alliance Medical Plans, Inc.",PPO
IL,17103,Lee,Gold,"Health Alliance Medical Plans, Inc.",PPO
IL,17103,Lee,Bronze,"Health Alliance Medical Plans, Inc.",PPO
IL,17105,Livingston,Silver,"Health Alliance Medical Plans, Inc.",HMO
IL,17105,Livingston,Silver,"Health Alliance Medical Plans, Inc.",HMO
IL,17105,Livingston,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17105,Livingston,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17105,Livingston,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17105,Livingston,Bronze,"Health Alliance Medical Plans, Inc.",POS
IL,17105,Livingston,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17105,Livingston,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17105,Livingston,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17105,Livingston,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17105,Livingston,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17105,Livingston,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17105,Livingston,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17105,Livingston,Gold,"Health Alliance Medical Plans, Inc.",HMO
IL,17105,Livingston,Gold,"Health Alliance Medical Plans, Inc.",HMO
IL,17105,Livingston,Gold,"Health Alliance Medical Plans, Inc.",HMO
IL,17105,Livingston,Platinum,"Health Alliance Medical Plans, Inc.",HMO
IL,17105,Livingston,Silver,"Health Alliance Medical Plans, Inc.",PPO
IL,17105,Livingston,Gold,"Health Alliance Medical Plans, Inc.",PPO
IL,17105,Livingston,Bronze,"Health Alliance Medical Plans, Inc.",PPO
IL,17107,Logan,Silver,"Health Alliance Medical Plans, Inc.",HMO
IL,17107,Logan,Silver,"Health Alliance Medical Plans, Inc.",HMO
IL,17107,Logan,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17107,Logan,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17107,Logan,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17107,Logan,Bronze,"Health Alliance Medical Plans, Inc.",POS
IL,17107,Logan,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17107,Logan,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17107,Logan,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17107,Logan,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17107,Logan,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17107,Logan,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17107,Logan,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17107,Logan,Gold,"Health Alliance Medical Plans, Inc.",HMO
IL,17107,Logan,Gold,"Health Alliance Medical Plans, Inc.",HMO
IL,17107,Logan,Gold,"Health Alliance Medical Plans, Inc.",HMO
IL,17107,Logan,Platinum,"Health Alliance Medical Plans, Inc.",HMO
IL,17107,Logan,Silver,"Health Alliance Medical Plans, Inc.",PPO
IL,17107,Logan,Gold,"Health Alliance Medical Plans, Inc.",PPO
IL,17107,Logan,Bronze,"Health Alliance Medical Plans, Inc.",PPO
IL,17115,Macon,Silver,"Health Alliance Medical Plans, Inc.",HMO
IL,17115,Macon,Silver,"Health Alliance Medical Plans, Inc.",HMO
IL,17115,Macon,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17115,Macon,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17115,Macon,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17115,Macon,Bronze,"Health Alliance Medical Plans, Inc.",POS
IL,17115,Macon,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17115,Macon,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17115,Macon,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17115,Macon,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17115,Macon,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17115,Macon,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17115,Macon,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17115,Macon,Gold,"Health Alliance Medical Plans, Inc.",HMO
IL,17115,Macon,Gold,"Health Alliance Medical Plans, Inc.",HMO
IL,17115,Macon,Gold,"Health Alliance Medical Plans, Inc.",HMO
IL,17115,Macon,Platinum,"Health Alliance Medical Plans, Inc.",HMO
IL,17115,Macon,Silver,"Health Alliance Medical Plans, Inc.",PPO
IL,17115,Macon,Gold,"Health Alliance Medical Plans, Inc.",PPO
IL,17115,Macon,Bronze,"Health Alliance Medical Plans, Inc.",PPO
IL,17117,Macoupin,Silver,"Health Alliance Medical Plans, Inc.",HMO
IL,17117,Macoupin,Silver,"Health Alliance Medical Plans, Inc.",HMO
IL,17117,Macoupin,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17117,Macoupin,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17117,Macoupin,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17117,Macoupin,Bronze,"Health Alliance Medical Plans, Inc.",POS
IL,17117,Macoupin,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17117,Macoupin,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17117,Macoupin,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17117,Macoupin,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17117,Macoupin,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17117,Macoupin,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17117,Macoupin,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17117,Macoupin,Gold,"Health Alliance Medical Plans, Inc.",HMO
IL,17117,Macoupin,Gold,"Health Alliance Medical Plans, Inc.",HMO
IL,17117,Macoupin,Gold,"Health Alliance Medical Plans, Inc.",HMO
IL,17117,Macoupin,Platinum,"Health Alliance Medical Plans, Inc.",HMO
IL,17117,Macoupin,Silver,"Health Alliance Medical Plans, Inc.",PPO
IL,17117,Macoupin,Gold,"Health Alliance Medical Plans, Inc.",PPO
IL,17117,Macoupin,Bronze,"Health Alliance Medical Plans, Inc.",PPO
IL,17119,Madison,Silver,"Health Alliance Medical Plans, Inc.",HMO
IL,17119,Madison,Silver,"Health Alliance Medical Plans, Inc.",HMO
IL,17119,Madison,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17119,Madison,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17119,Madison,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17119,Madison,Bronze,"Health Alliance Medical Plans, Inc.",POS
IL,17119,Madison,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17119,Madison,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17119,Madison,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17119,Madison,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17119,Madison,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17119,Madison,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17119,Madison,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17119,Madison,Gold,"Health Alliance Medical Plans, Inc.",HMO
IL,17119,Madison,Gold,"Health Alliance Medical Plans, Inc.",HMO
IL,17119,Madison,Gold,"Health Alliance Medical Plans, Inc.",HMO
IL,17119,Madison,Platinum,"Health Alliance Medical Plans, Inc.",HMO
IL,17119,Madison,Silver,"Health Alliance Medical Plans, Inc.",PPO
IL,17119,Madison,Gold,"Health Alliance Medical Plans, Inc.",PPO
IL,17119,Madison,Bronze,"Health Alliance Medical Plans, Inc.",PPO
IL,17121,Marion,Silver,"Health Alliance Medical Plans, Inc.",HMO
IL,17121,Marion,Silver,"Health Alliance Medical Plans, Inc.",HMO
IL,17121,Marion,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17121,Marion,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17121,Marion,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17121,Marion,Bronze,"Health Alliance Medical Plans, Inc.",POS
IL,17121,Marion,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17121,Marion,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17121,Marion,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17121,Marion,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17121,Marion,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17121,Marion,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17121,Marion,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17121,Marion,Gold,"Health Alliance Medical Plans, Inc.",HMO
IL,17121,Marion,Gold,"Health Alliance Medical Plans, Inc.",HMO
IL,17121,Marion,Gold,"Health Alliance Medical Plans, Inc.",HMO
IL,17121,Marion,Platinum,"Health Alliance Medical Plans, Inc.",HMO
IL,17121,Marion,Silver,"Health Alliance Medical Plans, Inc.",PPO
IL,17121,Marion,Gold,"Health Alliance Medical Plans, Inc.",PPO
IL,17121,Marion,Bronze,"Health Alliance Medical Plans, Inc.",PPO
IL,17123,Marshall,Silver,"Health Alliance Medical Plans, Inc.",HMO
IL,17123,Marshall,Silver,"Health Alliance Medical Plans, Inc.",HMO
IL,17123,Marshall,Silver,"Health Alliance Medical Plans, Inc.",HMO
IL,17123,Marshall,Silver,"Health Alliance Medical Plans, Inc.",HMO
IL,17123,Marshall,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17123,Marshall,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17123,Marshall,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17123,Marshall,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17123,Marshall,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17123,Marshall,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17123,Marshall,Bronze,"Health Alliance Medical Plans, Inc.",POS
IL,17123,Marshall,Bronze,"Health Alliance Medical Plans, Inc.",POS
IL,17123,Marshall,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17123,Marshall,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17123,Marshall,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17123,Marshall,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17123,Marshall,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17123,Marshall,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17123,Marshall,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17123,Marshall,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17123,Marshall,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17123,Marshall,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17123,Marshall,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17123,Marshall,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17123,Marshall,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17123,Marshall,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17123,Marshall,Gold,"Health Alliance Medical Plans, Inc.",HMO
IL,17123,Marshall,Gold,"Health Alliance Medical Plans, Inc.",HMO
IL,17123,Marshall,Gold,"Health Alliance Medical Plans, Inc.",HMO
IL,17123,Marshall,Gold,"Health Alliance Medical Plans, Inc.",HMO
IL,17123,Marshall,Gold,"Health Alliance Medical Plans, Inc.",HMO
IL,17123,Marshall,Gold,"Health Alliance Medical Plans, Inc.",HMO
IL,17123,Marshall,Platinum,"Health Alliance Medical Plans, Inc.",HMO
IL,17123,Marshall,Platinum,"Health Alliance Medical Plans, Inc.",HMO
IL,17123,Marshall,Silver,"Health Alliance Medical Plans, Inc.",PPO
IL,17123,Marshall,Bronze,"Health Alliance Medical Plans, Inc.",PPO
IL,17125,Mason,Silver,"Health Alliance Medical Plans, Inc.",HMO
IL,17125,Mason,Silver,"Health Alliance Medical Plans, Inc.",HMO
IL,17125,Mason,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17125,Mason,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17125,Mason,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17125,Mason,Bronze,"Health Alliance Medical Plans, Inc.",POS
IL,17125,Mason,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17125,Mason,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17125,Mason,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17125,Mason,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17125,Mason,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17125,Mason,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17125,Mason,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17125,Mason,Gold,"Health Alliance Medical Plans, Inc.",HMO
IL,17125,Mason,Gold,"Health Alliance Medical Plans, Inc.",HMO
IL,17125,Mason,Gold,"Health Alliance Medical Plans, Inc.",HMO
IL,17125,Mason,Platinum,"Health Alliance Medical Plans, Inc.",HMO
IL,17125,Mason,Silver,"Health Alliance Medical Plans, Inc.",PPO
IL,17125,Mason,Gold,"Health Alliance Medical Plans, Inc.",PPO
IL,17125,Mason,Bronze,"Health Alliance Medical Plans, Inc.",PPO
IL,17127,Massac,Silver,"Health Alliance Medical Plans, Inc.",HMO
IL,17127,Massac,Silver,"Health Alliance Medical Plans, Inc.",HMO
IL,17127,Massac,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17127,Massac,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17127,Massac,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17127,Massac,Bronze,"Health Alliance Medical Plans, Inc.",POS
IL,17127,Massac,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17127,Massac,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17127,Massac,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17127,Massac,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17127,Massac,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17127,Massac,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17127,Massac,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17127,Massac,Gold,"Health Alliance Medical Plans, Inc.",HMO
IL,17127,Massac,Gold,"Health Alliance Medical Plans, Inc.",HMO
IL,17127,Massac,Gold,"Health Alliance Medical Plans, Inc.",HMO
IL,17127,Massac,Platinum,"Health Alliance Medical Plans, Inc.",HMO
IL,17127,Massac,Silver,"Health Alliance Medical Plans, Inc.",PPO
IL,17127,Massac,Gold,"Health Alliance Medical Plans, Inc.",PPO
IL,17127,Massac,Bronze,"Health Alliance Medical Plans, Inc.",PPO
IL,17109,Mcdonough,Silver,"Health Alliance Medical Plans, Inc.",HMO
IL,17109,Mcdonough,Silver,"Health Alliance Medical Plans, Inc.",HMO
IL,17109,Mcdonough,Silver,"Health Alliance Medical Plans, Inc.",HMO
IL,17109,Mcdonough,Silver,"Health Alliance Medical Plans, Inc.",HMO
IL,17109,Mcdonough,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17109,Mcdonough,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17109,Mcdonough,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17109,Mcdonough,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17109,Mcdonough,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17109,Mcdonough,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17109,Mcdonough,Bronze,"Health Alliance Medical Plans, Inc.",POS
IL,17109,Mcdonough,Bronze,"Health Alliance Medical Plans, Inc.",POS
IL,17109,Mcdonough,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17109,Mcdonough,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17109,Mcdonough,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17109,Mcdonough,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17109,Mcdonough,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17109,Mcdonough,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17109,Mcdonough,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17109,Mcdonough,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17109,Mcdonough,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17109,Mcdonough,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17109,Mcdonough,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17109,Mcdonough,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17109,Mcdonough,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17109,Mcdonough,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17109,Mcdonough,Gold,"Health Alliance Medical Plans, Inc.",HMO
IL,17109,Mcdonough,Gold,"Health Alliance Medical Plans, Inc.",HMO
IL,17109,Mcdonough,Gold,"Health Alliance Medical Plans, Inc.",HMO
IL,17109,Mcdonough,Gold,"Health Alliance Medical Plans, Inc.",HMO
IL,17109,Mcdonough,Gold,"Health Alliance Medical Plans, Inc.",HMO
IL,17109,Mcdonough,Gold,"Health Alliance Medical Plans, Inc.",HMO
IL,17109,Mcdonough,Platinum,"Health Alliance Medical Plans, Inc.",HMO
IL,17109,Mcdonough,Platinum,"Health Alliance Medical Plans, Inc.",HMO
IL,17109,Mcdonough,Silver,"Health Alliance Medical Plans, Inc.",PPO
IL,17109,Mcdonough,Bronze,"Health Alliance Medical Plans, Inc.",PPO
IL,17113,Mclean,Silver,"Health Alliance Medical Plans, Inc.",HMO
IL,17113,Mclean,Silver,"Health Alliance Medical Plans, Inc.",HMO
IL,17113,Mclean,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17113,Mclean,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17113,Mclean,Silver,"Health Alliance Medical Plans, Inc.",POS
IL,17113,Mclean,Bronze,"Health Alliance Medical Plans, Inc.",POS
IL,17113,Mclean,Gold,"Health Alliance Medical Plans, Inc.",POS
IL,17113,Mclean,Gold,"Health Alliance Medical Plans, Inc.",POS
